Order ID,Order Date,Category,Sub-Category,Sales,Profit,Region,Customer Segment
570e5af5-f5ff-4705-9a74-a05688dd44cc,2023-07-22,Accessories,Jewelry,305.24,79.7,North America,Loyal
c439dfcf-c2ad-4d97-b5aa-ecb0d757ad38,2022-05-05,Clothing,Pants,347.62,87.38,North America,Loyal
8df21ad5-2d36-4b7e-b3ff-b402a5d5bbf9,2023-03-27,Accessories,Bags,225.95,33.12,South America,Loyal
30e59543-a925-4e85-a258-8ce9f7aeede8,2022-03-03,Footwear,Sandals,388.92,50.25,Africa,Loyal
1b552618-e57e-42d3-a3dd-e733b225574e,2023-04-10,Accessories,Belts,352.33,46.39,Africa,Loyal
15b98c20-7c8b-4f1e-9bf8-8967b057fcd4,2024-09-06,Accessories,Bags,320.16,99.72,Europe,New
23d34d22-3080-4ed6-bc3e-34af701fb3ea,2024-09-10,Accessories,Belts,124.98,8.87,North America,Loyal
ff12fe28-b840-4136-867e-4b72316e8645,2022-02-25,Footwear,Boots,82.87,21.72,North America,New
102048e6-6386-44e0-bd3e-58303d0d5c8f,2024-07-10,Footwear,Heels,427.73,28.12,Middle East,New
88b04b77-7feb-4cf3-8ec7-7371a4b65cfa,2024-04-19,Accessories,Bags,372.39,63.11,Africa,Returning
097ba119-0433-4d20-beee-f3e1f7716700,2023-11-29,Footwear,Sneakers,249.69,93.66,North America,Loyal
b8943df8-c9ab-4a91-9674-b9e20e5995aa,2023-06-12,Footwear,Heels,179.35,38.18,Europe,New
ce9e5929-3630-4a60-9e41-82bb67cf5ce0,2022-03-08,Footwear,Sandals,26.57,2.09,South America,Returning
f0a9b97f-7557-428c-85eb-2b3faad53fb8,2024-10-12,Accessories,Belts,144.12,8.61,Asia,New
2621d32d-895c-467f-9fcf-338cdec56dc3,2024-11-19,Clothing,Jackets,323.06,64.37,Middle East,Loyal
0970d09d-1270-4935-acc0-baa63ba4f2ba,2024-06-18,Clothing,Dresses,283.11,31.46,Africa,Returning
78a1d988-04e1-402a-a761-80c77d283421,2022-08-08,Footwear,Sneakers,162.05,45.75,Middle East,Returning
a616dde4-b388-400a-be20-718a0bb9a8f6,2024-08-18,Footwear,Boots,483.35,32.7,Africa,Returning
0cca0c05-a1f6-49ed-ac18-82c903ad702e,2022-07-22,Footwear,Boots,447.38,112.7,South America,New
74c88361-18e8-44e9-8b2f-bbc3d21bf733,2023-04-23,Footwear,Heels,290.68,65.43,Europe,Returning
105f86aa-974e-4f83-95d9-a3852bb24cbc,2024-08-07,Accessories,Jewelry,53.31,4.34,Middle East,New
cc96bf43-9850-4072-bf44-cbca1d3ae131,2022-06-15,Footwear,Heels,308.44,52.23,North America,Loyal
33e04a38-cdf0-4aba-9027-fbf7387770f0,2024-08-14,Clothing,Jackets,460.29,88.52,Europe,Loyal
fb70fbf3-d5fd-46d7-8fbf-d796565c1e3f,2023-10-25,Accessories,Jewelry,88.78,26.65,Asia,New
f9d18507-1eec-4891-9301-0fb966ea0949,2024-11-19,Clothing,Dresses,160.81,37.62,South America,Returning
5253b6f7-2328-451e-8bbf-1b30937292e6,2024-11-28,Clothing,Jackets,354.96,129.59,North America,Loyal
2c6710bd-97d4-4f61-8bab-8f53c3a4704f,2022-11-28,Clothing,Dresses,400.25,114.76,Asia,Loyal
2428185a-461d-4017-9ee9-2d3b102f4f5c,2023-06-06,Footwear,Sandals,346.22,131.94,Middle East,New
8dac210d-5eb3-4ef5-b240-70ca2b056167,2023-10-07,Clothing,Dresses,162.0,8.16,Middle East,Loyal
94fd0594-ecf9-4245-be5f-7e23704c19e2,2022-09-14,Clothing,Dresses,150.54,19.01,Africa,Returning
d8ed0649-ca82-4730-9997-7e2e22249813,2022-03-05,Clothing,Jackets,337.68,91.78,Europe,Loyal
28628b4e-c714-4549-a04a-1fe29cc8f772,2024-09-09,Accessories,Bags,304.86,16.98,South America,New
01a02047-14aa-4ca3-bca9-e68fe12f3b21,2022-01-25,Clothing,Dresses,369.81,60.37,South America,Loyal
b4ecfe8d-16d1-45ca-ad17-4fdd2dee003e,2022-01-12,Footwear,Boots,339.23,83.04,South America,New
6a8d8a70-48a2-4172-a30c-dee297feb937,2024-10-09,Clothing,Jackets,184.51,17.92,North America,Returning
79dbf407-c5c6-4b7d-8ad0-4982ceb28a32,2024-12-13,Accessories,Scarves,65.32,22.28,North America,Loyal
a3cb9e18-24a1-47fd-b4c6-ea9b207c0594,2024-12-11,Footwear,Sandals,460.83,127.85,North America,Loyal
3d3fbbec-697a-4294-b34e-ab1085e9054f,2023-02-25,Footwear,Heels,69.65,13.28,Asia,Returning
98a547b2-09a1-4b34-b111-84e79c4c37b3,2022-09-29,Accessories,Jewelry,369.89,119.45,North America,New
f346bbe7-9caf-4bfe-bff8-a2c6b79a566b,2022-10-07,Footwear,Sneakers,76.74,3.84,Asia,Loyal
4d1b6d80-c857-4c8a-9394-6dc7a08fa1c6,2022-05-17,Accessories,Belts,361.83,63.25,Africa,Loyal
3c52d68a-8ec6-4be5-812b-809e6b358d15,2023-06-25,Accessories,Bags,142.15,7.75,Asia,Returning
fa0f01a4-87bb-4f6d-bc92-0c731e14fe04,2022-10-26,Clothing,Pants,279.34,97.18,Asia,Loyal
c2d94cc9-dcdb-414e-9ca5-90579e719a56,2022-05-29,Clothing,Jackets,479.66,118.96,Asia,Returning
c5346e41-76d6-4c39-b822-7b0d81ee30e4,2024-04-18,Clothing,Jackets,266.94,21.29,South America,Returning
0d95ee72-46c3-4497-b546-9cb1a8c9aa31,2024-08-31,Clothing,Pants,283.46,51.87,Middle East,Returning
af6c2278-2633-4cc6-8bee-d3e31cd889e2,2022-10-28,Clothing,Jackets,311.42,57.94,South America,Loyal
ab8e77a1-28e6-4130-ad23-8ed17f5d21f2,2024-01-07,Footwear,Heels,135.34,11.27,Middle East,New
48f9fd0d-5d3b-41d3-a515-99820dd4c0e6,2022-03-08,Accessories,Belts,171.16,14.35,Europe,Returning
9de7df7b-5594-452b-805a-8e7e6f46a41f,2022-11-22,Footwear,Boots,104.91,41.5,South America,Loyal
0d6dcb42-bd8b-4603-9abb-574e0b16dac4,2023-12-05,Clothing,Tops,233.17,55.06,Africa,Returning
0770d18f-c916-4147-a875-ad5d2d06f862,2024-04-14,Footwear,Heels,439.34,175.05,Europe,Returning
e523e8a9-1223-4906-9db6-710183d0bae7,2024-01-24,Accessories,Jewelry,299.7,100.21,South America,Loyal
946b4482-97bb-4fbf-b1df-c82cb8addf54,2023-01-01,Accessories,Bags,176.93,27.78,South America,Loyal
ad463549-bf41-43cb-b2e1-5f176b47ed61,2023-05-22,Accessories,Jewelry,213.3,60.87,South America,New
537d66c6-1c31-4af3-876a-ec883ae56c8d,2023-05-21,Clothing,Dresses,347.45,55.71,North America,New
699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,2022-12-20,Accessories,Bags,83.94,22.78,Asia,New
12d2d7e6-387d-4add-a430-81aa6022e3ff,2022-11-07,Clothing,Tops,81.6,20.6,Europe,New
e3f713a7-0de9-4f1b-bc02-24e595c89b2d,2024-01-02,Clothing,Pants,352.84,104.16,South America,Loyal
9c03d65c-ed8a-428c-b756-999b251adf0e,2023-11-09,Clothing,Dresses,381.67,135.68,Asia,Returning
22eb69b1-5f9c-47e0-a328-143e2d9563ed,2023-12-08,Clothing,Jackets,259.98,79.45,South America,Loyal
5bcc90fc-a1cc-42d8-b1b4-2308b8463413,2023-12-13,Accessories,Bags,317.2,36.58,Middle East,Returning
083759f8-2090-435e-95fc-f99133c417d5,2023-02-23,Accessories,Jewelry,32.33,4.84,Europe,Returning
22f1c32b-47d5-4c92-8f45-55da91941591,2024-12-11,Accessories,Bags,232.66,61.88,Asia,New
6b10b786-7565-4daf-b72d-416dda05d2fc,2022-06-22,Clothing,Dresses,427.98,50.8,Africa,Loyal
e2ebb2d2-3848-42b6-97f4-98e0c2a59d7b,2022-09-23,Footwear,Sneakers,80.26,31.08,South America,Returning
cb68a34e-ca1f-4ff2-a823-442c9a87e357,2023-04-04,Clothing,Dresses,71.86,15.63,Africa,Returning
2b80e44a-e7d3-4770-9c8d-1adef3e816b5,2024-09-18,Clothing,Jackets,301.07,72.1,Middle East,New
3acdc514-dae1-4b28-8d81-64b0f85ad287,2024-06-17,Clothing,Pants,61.3,4.29,Middle East,Returning
7d3d16ca-8592-438f-9b62-a1f76964eb16,2022-05-15,Accessories,Bags,70.63,18.01,South America,Returning
7677a166-d644-49ae-b936-931e9771d80b,2022-12-03,Accessories,Jewelry,281.29,37.08,Europe,Loyal
bc7637a0-6d98-4416-bae2-719803b68657,2023-03-10,Clothing,Jackets,326.13,109.91,South America,New
9457f388-6f2a-4c8a-93c9-aacb3f71e1ae,2023-01-19,Clothing,Dresses,39.96,8.96,Middle East,New
f23d9820-977e-4877-ad6f-4ee3e44e7cd1,2022-12-12,Clothing,Tops,350.87,48.53,Middle East,Loyal
014cc3a1-e5f3-4466-92de-0df8e9ebd446,2022-08-20,Clothing,Tops,167.73,44.41,South America,New
fdc419b2-0a41-4919-8b52-46f3faed5777,2023-10-11,Clothing,Tops,451.01,150.4,Asia,Returning
089b5b49-8114-4252-84c3-6368bbc51a50,2024-01-02,Accessories,Scarves,299.9,91.64,South America,New
cf4994e0-7ab1-4533-a4f2-2a7c87f797fa,2023-10-24,Clothing,Tops,195.11,53.53,Asia,Loyal
7ecb002e-73d3-428c-9916-79d3d24025ea,2024-12-18,Footwear,Boots,243.77,28.39,Asia,Returning
032e2730-c0c9-43ed-8ef9-006015457c64,2023-01-09,Accessories,Bags,356.83,87.34,Africa,Loyal
37cf45f6-f32e-4e3c-a818-1f5bbb56588b,2024-12-12,Accessories,Jewelry,192.14,70.89,South America,New
a5cbbf6f-3d33-4164-8bb8-ebe25bc07988,2022-07-26,Clothing,Pants,30.05,4.82,Asia,New
4e09c596-ab45-4af0-bad3-0e2a0413ffc7,2022-05-21,Clothing,Dresses,47.3,15.05,Middle East,Loyal
920479ce-dba0-489e-b593-8f5ab40bc353,2022-09-09,Footwear,Boots,357.01,59.25,South America,Loyal
76b90472-7470-424c-b9f6-b641063ff61e,2024-06-25,Clothing,Tops,344.32,64.93,South America,Loyal
2f589a81-67c5-429b-b400-a5e1dfcb821b,2022-08-04,Footwear,Sneakers,383.0,80.03,North America,Returning
a226a75b-b432-4ce9-b6dc-16b5a076aed6,2023-07-30,Footwear,Heels,217.89,82.18,North America,New
6287729e-1219-4d94-a097-0ff4dc420980,2022-01-03,Clothing,Tops,140.42,12.94,Middle East,Returning
4bed523c-085f-44d1-87ea-651b5539562b,2024-12-09,Clothing,Pants,300.58,117.0,Asia,New
f2335074-b2b3-4b39-8510-eaadc0bd44c0,2023-10-24,Accessories,Scarves,201.36,14.44,Europe,New
35078c5d-cb62-45b6-9342-3b4f8add06f9,2024-08-09,Footwear,Heels,182.87,41.53,Africa,Loyal
55f01600-e17f-448d-9ed6-270514b9bb4d,2024-11-29,Footwear,Heels,97.72,27.39,Europe,Loyal
acb60e81-e8f6-4796-b200-a32c83c5c510,2022-03-27,Footwear,Sandals,498.92,103.83,North America,Loyal
620956a8-1c68-4db0-8d33-3496e3528539,2023-07-20,Accessories,Jewelry,190.27,36.2,South America,New
5d96120d-0a76-4d91-9e7f-87a777215daa,2023-07-22,Footwear,Heels,75.27,27.03,Africa,Returning
b47299b6-8f0c-4422-a5ee-a4a22cde531f,2023-07-24,Footwear,Sandals,219.12,40.66,Europe,New
34680b6e-c609-4b78-b597-1e438f8dd995,2022-04-15,Clothing,Dresses,336.65,68.92,Asia,Returning
8a257159-3d17-4879-95bd-f39efb334e61,2022-08-04,Accessories,Scarves,331.15,23.68,Africa,New
f06bffa4-bcc4-4087-ba7e-8c31a6276167,2022-06-26,Footwear,Sandals,410.59,155.69,South America,Loyal
35b50ec5-b3ed-4f33-b587-d26ddf02774d,2024-06-20,Clothing,Pants,331.41,127.29,North America,Returning
44719067-e5de-408e-9a4b-4fdb5209eaab,2022-12-17,Accessories,Jewelry,92.69,20.12,Europe,Returning
0df1172a-46f2-4f38-ac45-1540ae2356f3,2024-02-22,Clothing,Pants,308.87,78.33,North America,New
7c795dd9-73d1-4f3e-9860-c4f45f70b951,2022-04-09,Footwear,Sandals,212.7,35.8,Africa,Returning
785ca87b-1f69-42b1-945e-087f86d4aba8,2024-02-18,Accessories,Scarves,80.88,15.13,South America,Loyal
e6426f0b-8869-472a-934c-0a09ada59cb2,2024-04-06,Clothing,Jackets,98.08,30.11,Africa,New
ccc67ffd-5e3e-4e60-9ef6-a99f73b4daf3,2023-03-31,Accessories,Belts,120.24,8.48,Middle East,New
fa63bde0-cf0d-4f06-b177-116df2037633,2024-11-11,Accessories,Jewelry,285.14,73.66,South America,Loyal
75373d14-e24c-424b-a453-c4c23037f0b7,2022-04-12,Accessories,Jewelry,438.52,110.48,Africa,New
2dc69c90-e5df-47af-a403-c4bc14860c2d,2022-05-16,Clothing,Tops,185.83,61.52,Africa,New
1bff56f4-13b2-41ab-b4e5-80aaf5504c52,2023-03-24,Clothing,Pants,279.33,21.72,Asia,New
25e050f6-b273-493c-9cad-a48a46a42ee1,2022-09-13,Clothing,Jackets,291.61,107.26,Europe,New
854bc8fa-344a-41b7-9fff-8cea26870a98,2024-02-11,Clothing,Tops,210.23,32.32,South America,Returning
f8360a87-6aa2-4571-8b0d-271605cf079e,2024-09-01,Footwear,Heels,88.87,9.15,Europe,Returning
7951d52b-21cc-4ba7-ae85-4c728a9b7b20,2024-11-26,Clothing,Tops,227.73,58.87,Asia,Returning
a50a0a29-bcda-435f-b1a0-cff86b8da340,2023-06-23,Accessories,Scarves,58.7,22.24,Europe,Returning
05a43113-101d-459e-b066-478c4aa0d842,2022-02-03,Clothing,Pants,382.46,97.65,Middle East,Returning
a50939f1-8505-491d-b28b-ffb9d5bf1edb,2022-12-27,Clothing,Tops,417.65,32.6,Middle East,Returning
a7dfeb92-57c1-4f7e-9425-fc3a6964a112,2023-06-06,Clothing,Jackets,248.88,67.33,Africa,Loyal
97e642d6-7c74-4895-9388-d128c96d525e,2024-09-30,Footwear,Heels,417.75,135.44,Europe,New
8c68720e-d787-463d-87b8-f95cb265a6c2,2024-10-31,Clothing,Pants,152.99,58.03,Europe,Returning
21c7c0f6-9137-47ab-8dd8-5715753ff3e2,2023-11-23,Clothing,Dresses,79.69,28.39,Middle East,New
3a0e618f-428f-4941-8a0d-72ce2bf6f6c4,2023-04-22,Accessories,Bags,486.05,54.44,North America,Loyal
c50e5194-49c3-448b-b881-5f185f34fd6c,2024-01-23,Footwear,Heels,366.59,23.5,Asia,New
74b799ec-48cd-42c0-9a66-219e25f98046,2022-03-15,Accessories,Bags,214.6,49.51,Europe,Loyal
b639529e-2929-4691-ac93-e43d9e5e8cfe,2022-09-16,Clothing,Jackets,298.71,112.79,North America,Loyal
2ce4599d-f924-48c3-aea9-ef6c4905eb93,2024-04-11,Footwear,Sandals,342.68,74.86,North America,Loyal
274ac7a7-cb61-4d75-aa96-4dfbe79b265a,2024-12-12,Footwear,Sandals,408.64,156.38,Europe,Returning
fe67e8e9-0a88-46ca-9dee-4b6d3ce75d1e,2022-09-08,Accessories,Bags,30.59,12.05,North America,Loyal
42aa0bc7-70de-43fc-a060-917a931414e8,2023-05-07,Accessories,Scarves,61.34,20.55,North America,Returning
b506c24d-8fff-49f7-b485-0fcd2f3b2b18,2023-07-29,Clothing,Jackets,154.56,14.88,Europe,New
58065bae-fa5f-4fdb-9123-39faaa61b32f,2022-02-23,Footwear,Sandals,231.13,63.65,South America,Returning
f9b81e65-8a34-426b-b2cc-3fc55f775a7a,2022-08-18,Accessories,Bags,202.86,14.02,North America,Loyal
eba18fa8-1f19-485b-8d33-0569889cd33d,2022-09-10,Clothing,Jackets,307.74,112.58,North America,Loyal
c4bd9b59-7fd9-496f-ae5a-88566791659c,2022-02-08,Footwear,Sandals,203.94,25.64,Europe,Loyal
51f9cd77-ed85-4a6d-b542-2851f2a24da4,2022-08-14,Accessories,Belts,232.44,15.56,North America,Returning
8bd03267-bd0e-41ce-b85b-c2d301196e6d,2022-08-31,Footwear,Heels,413.83,140.38,South America,Loyal
4ba99d78-b498-45d0-a5b1-c79954cecee7,2024-02-28,Footwear,Boots,302.24,52.46,Asia,New
f1aa9ba0-f838-41c5-8a32-1d2ae55ec749,2024-01-07,Footwear,Boots,403.9,98.61,Africa,New
90b3032d-ccb1-463d-a5a7-4338aab9278d,2024-06-10,Accessories,Belts,416.45,112.86,South America,New
bb4ccb14-1cc0-4764-b06b-efca56b405d7,2023-11-18,Accessories,Jewelry,396.51,102.89,South America,Returning
ad91f456-23b1-4ebd-8a42-be3fe671d582,2024-01-15,Accessories,Jewelry,218.79,84.3,Africa,Returning
66d137f6-0659-410a-8ede-79b61deb979d,2024-05-05,Accessories,Jewelry,279.73,73.23,Africa,Returning
5b7e24ca-722b-4439-b869-d3c9d743b5a8,2024-08-17,Accessories,Bags,125.83,33.85,North America,New
a42d10f5-9baf-4c20-8e16-af3f538cc0ca,2022-05-24,Accessories,Belts,294.37,33.76,Middle East,New
c8022f8e-38de-4b6e-86c4-5e42955bc346,2022-10-31,Footwear,Sandals,48.6,12.71,Asia,New
89d56357-1566-4feb-85c5-bf8d321a6c3f,2023-03-08,Clothing,Dresses,386.57,90.14,Europe,Returning
165e55b5-f526-43b0-abeb-35d1ad5406bc,2023-11-23,Footwear,Boots,128.85,36.5,Asia,Returning
51589375-7d8f-4350-b1c7-7a4464f8f226,2024-03-06,Accessories,Belts,58.45,11.96,Africa,Returning
0e5922e9-f182-4df7-82f5-52c89ae66149,2024-07-25,Clothing,Tops,98.42,11.28,Middle East,Returning
b74966cb-25df-48fa-a5c6-5c7b5c6ebf5a,2024-11-01,Accessories,Jewelry,117.1,21.7,Europe,New
031eef96-5f71-4cc4-a2d8-46d05ea011cd,2023-10-27,Clothing,Dresses,44.55,8.43,North America,Loyal
fa3efd03-4ede-4e5f-99f2-674c584cb0f7,2023-03-19,Accessories,Belts,265.62,58.21,North America,New
3737cc38-166c-4d33-8f9f-dc15dfd23d15,2023-11-24,Footwear,Heels,203.74,70.03,South America,Returning
cdbe5548-6a65-46e8-be1a-d905bdd4c1f2,2023-11-22,Accessories,Bags,89.76,20.37,Europe,New
ba5e4066-ce40-424a-a9ee-29f449e3eb48,2023-11-19,Clothing,Dresses,49.78,3.73,Africa,Loyal
23bab528-6a08-4aa0-a57c-5c02ba85e403,2023-10-21,Clothing,Pants,295.46,73.31,Middle East,Loyal
3531518a-24c5-4b47-9609-34d199125090,2024-07-01,Accessories,Scarves,441.46,108.27,Asia,Returning
867a211a-de16-4c17-bd06-a17979803efa,2023-04-17,Accessories,Belts,480.7,32.23,Middle East,Returning
9736bb4f-f5c8-4e3c-aee3-1d4710ecf6ae,2023-06-06,Accessories,Belts,67.04,4.39,South America,New
a388ca32-68d2-4992-81b1-c62616a48bfa,2023-08-07,Accessories,Belts,108.93,26.08,Europe,Loyal
764d7e7c-8e49-40f9-acc5-c9de6a1d9731,2023-03-01,Accessories,Belts,329.87,21.76,Africa,Returning
33028b32-230d-4680-aa35-0f17c157a761,2024-06-01,Accessories,Belts,474.07,163.44,Africa,New
8dca3908-4a1a-4219-a1bb-a5fbd5108bc0,2022-10-16,Accessories,Bags,162.37,12.51,Middle East,Loyal
4d4f6814-d385-4240-92a2-f8390acfc6ac,2024-02-02,Footwear,Heels,101.55,9.59,Africa,Loyal
bd673458-8f2d-4b17-be7d-5e884dcd5534,2024-06-28,Accessories,Jewelry,79.18,18.33,North America,Loyal
00a0586e-ca8d-4d5a-86de-fca8397a284f,2023-12-21,Accessories,Scarves,138.01,24.2,Middle East,Returning
a3fb6d0b-f4be-48b4-8cd7-e6f7433ecd2c,2022-08-28,Footwear,Boots,494.96,143.3,Europe,Returning
aa794de7-a760-4977-9fca-0f1678f8755f,2024-09-15,Footwear,Boots,475.51,47.5,Asia,Returning
e8239943-7dec-4605-adeb-57f96acac954,2023-03-23,Clothing,Tops,203.43,49.67,North America,Loyal
1e8e06ed-0748-4379-bea7-f419a510af65,2024-12-04,Accessories,Scarves,56.84,2.93,North America,New
1114e0da-f87a-46de-be8c-9aab7e388a19,2023-03-07,Accessories,Jewelry,341.81,93.87,South America,Returning
7b011fdd-94c0-49e0-9c9c-4570bedd62a7,2024-07-19,Clothing,Tops,217.18,48.08,Europe,Returning
a0c45942-4206-4d80-9e4b-eb126fa22f92,2024-05-28,Footwear,Sneakers,219.41,12.81,Asia,Returning
d17ad9bd-b1ba-4bea-b969-057979ddcdd4,2024-12-01,Accessories,Belts,180.98,20.27,Middle East,Returning
93447b2f-bba3-4668-8334-e5245f8a2e3c,2022-07-05,Clothing,Tops,67.24,25.88,Middle East,Returning
94e74f26-29b0-4b37-8271-0779d864465a,2022-01-28,Accessories,Scarves,307.69,93.85,Africa,New
e0d96670-7606-4a34-91d6-9f1125693e13,2022-04-01,Accessories,Scarves,171.37,32.15,South America,Returning
0d8a16f3-29ce-4bfa-9b7d-9d2d22aff503,2024-12-12,Accessories,Scarves,133.72,11.22,North America,New
e97fb025-a2e1-4798-ab65-450b5c75352c,2023-02-28,Footwear,Sneakers,105.94,34.87,Africa,New
8794ac7e-4aaa-4f99-8a34-041e0c78947b,2023-07-08,Clothing,Dresses,345.22,83.34,Asia,Loyal
319dd940-838c-4137-93aa-e9c8efb278fd,2024-09-19,Footwear,Sandals,248.04,92.48,Europe,New
99487f82-1831-4802-83c2-aee62ee94ed9,2024-09-02,Clothing,Tops,54.91,8.14,Middle East,New
50f32ab5-df58-4eff-9296-5cf38b30bb4c,2022-09-17,Accessories,Belts,187.97,60.87,South America,Loyal
af793d4a-457e-45cb-8d13-1338ccc4c0a9,2024-11-30,Clothing,Dresses,496.41,66.64,North America,Loyal
88cfc53d-1888-49ce-9cce-495db0377c52,2024-12-20,Footwear,Sandals,439.67,149.8,Asia,Returning
034d42fd-24ca-4bcb-92c4-c2865a0461c9,2024-06-20,Footwear,Boots,127.84,24.26,Europe,Returning
c75ff368-5f7d-4bb1-880a-fe9f84a6d693,2022-08-01,Clothing,Dresses,216.64,85.0,Middle East,Loyal
e92966be-ebc0-45f5-971e-c230697878c1,2024-01-24,Accessories,Belts,106.83,35.22,North America,New
80ddb386-2790-492f-b7c6-bc5d1a380e8e,2022-09-11,Clothing,Pants,180.41,55.17,South America,Loyal
e5a5829e-cb8c-4d76-b03c-1503d4e20134,2022-12-10,Clothing,Tops,221.61,55.94,North America,Loyal
f3d6b9f2-d4d7-40ca-b08d-16769d09a404,2024-05-17,Accessories,Belts,419.65,139.1,North America,New
8d15baef-b669-4d0a-8837-6bbcd89806fd,2024-03-27,Accessories,Jewelry,435.88,30.89,Asia,Loyal
6ad73453-1d2c-4c89-8d75-e6dec19d5186,2024-12-26,Footwear,Sandals,352.18,34.86,South America,Returning
d19fcf31-1dd7-4f1f-938e-f8ccea8104ad,2023-12-17,Clothing,Pants,219.59,53.14,Asia,Returning
592448ee-7ac1-44f9-8472-f9f6ec6494e0,2022-07-23,Footwear,Boots,213.31,49.46,South America,New
d12972d3-2396-4b83-9cd1-4b22b0e8b2fa,2023-04-30,Accessories,Jewelry,498.33,48.5,Africa,Returning
85eb43c8-98ff-405c-bcd2-280ee3c51ba8,2023-11-18,Clothing,Jackets,344.22,64.92,Asia,New
075cc8eb-4dff-49aa-b5bb-abce2c15c4ad,2023-06-16,Clothing,Dresses,83.84,8.85,Europe,Returning
b1b9fd9d-db58-4dd9-a0f3-6e9238ec71aa,2022-07-04,Footwear,Sandals,475.65,170.22,Europe,New
20168e6d-4eb3-4f63-ba00-c83eb023dbc3,2022-08-10,Footwear,Boots,455.38,180.8,Europe,New
6cc0067f-141f-446e-bb29-ff362155fba8,2022-11-22,Accessories,Belts,119.99,20.93,North America,Loyal
13e675fd-1c99-4366-88b6-2c18c355853e,2024-12-09,Accessories,Bags,341.23,74.84,Europe,Loyal
6e663c0a-c1e0-44a1-bbf8-20f6c6523c3d,2022-01-30,Clothing,Tops,220.83,38.7,Middle East,Loyal
cb05aa14-0865-4a6e-9b99-eb8332440f07,2022-03-08,Accessories,Belts,305.01,76.7,Middle East,Returning
7815c7df-0f2c-41b7-97da-64cb83735f49,2024-10-21,Footwear,Boots,97.5,20.97,South America,Returning
10f59651-0b14-4f1f-80c5-6cf6e8956041,2022-07-04,Accessories,Jewelry,285.67,71.3,Asia,New
18b475b1-c12a-44f4-82a1-3629aae6f1a1,2023-04-14,Footwear,Sandals,120.85,37.44,South America,Returning
966d2735-3495-4c00-9a0f-09e9eb8b8c11,2022-07-12,Footwear,Sandals,32.1,5.59,Africa,Returning
077d8688-59fe-4c45-abac-7bf82f4ddc9b,2022-11-07,Accessories,Bags,394.5,97.58,South America,Loyal
f11cc0a4-bf06-4520-988a-617b254338df,2022-05-22,Accessories,Bags,145.36,42.62,North America,Loyal
5a29fe6b-590b-40c6-946a-95a6f2e401af,2023-03-07,Clothing,Dresses,292.35,96.09,South America,Loyal
ba82854a-c7e2-4618-8029-93b1daea544a,2022-09-07,Clothing,Dresses,372.81,98.25,South America,New
117e894e-91fa-41c7-8141-bb373de814ac,2024-08-10,Accessories,Scarves,254.33,24.57,Africa,Returning
039479c1-c363-461f-9400-9191d1d06bcd,2022-06-03,Accessories,Jewelry,145.44,28.61,Asia,New
f6d9fe17-3109-4211-b73f-6e64378d2f8d,2024-04-01,Footwear,Boots,307.66,70.7,South America,Returning
89811f35-c107-40bc-a6d3-35722bf95861,2023-03-14,Accessories,Belts,158.33,8.27,Europe,New
ec9a799e-1943-4791-b9b0-7ec4f93c8859,2022-01-07,Clothing,Dresses,258.19,38.72,South America,New
b52f80c9-d9ee-4678-8112-f0ffeba46463,2022-11-29,Clothing,Dresses,372.61,21.75,Europe,Loyal
2f64672f-96e1-4522-b2b8-d6985dd0855c,2024-01-08,Footwear,Boots,300.72,114.13,Africa,Loyal
2e4c16e2-1b79-4e6b-b52e-f4a6ac6c2e1b,2023-11-14,Accessories,Bags,103.72,22.31,Middle East,New
36daa93a-6c91-4882-a12e-73c7fb368cf4,2023-07-06,Footwear,Sneakers,63.88,17.18,North America,Loyal
c2ebbaa2-1ce3-40ed-a857-07ac3a40fe39,2024-03-09,Footwear,Boots,284.26,54.74,Middle East,Returning
850cddfd-1c3d-4e19-b745-55601fa54251,2023-05-04,Accessories,Bags,270.26,98.32,Europe,New
b4693ec4-5c7a-48ef-8324-5e357eedcc65,2022-07-31,Accessories,Jewelry,114.22,6.61,Africa,Loyal
150e3388-0a65-42a5-b8dd-f15d8ea035f0,2023-03-24,Clothing,Dresses,433.6,109.26,North America,Loyal
489ac27e-6281-43f0-9d9f-ff257e63f654,2023-05-25,Clothing,Jackets,447.52,115.88,Europe,Returning
afe2487f-4fdf-4f5d-bc75-ed5399b32070,2023-12-11,Accessories,Jewelry,408.88,81.93,South America,Returning
4a640fc1-6843-45c3-8dcd-6e9b39d2d74a,2023-11-21,Footwear,Heels,379.93,140.41,Asia,Loyal
e50ea3ec-11d1-47d5-9b55-86423054366b,2023-10-27,Clothing,Pants,294.62,33.37,Asia,Returning
2de66d5b-5e10-43a0-addb-8943f067ad82,2024-01-09,Footwear,Sneakers,149.02,17.81,Asia,New
ac0e7307-7ddc-4af6-ac95-adb1ffac54fd,2022-01-20,Accessories,Jewelry,138.49,21.78,Middle East,New
a8969e70-85cd-4384-b024-979265787d0c,2022-06-13,Accessories,Bags,286.46,73.28,Europe,New
65125d2e-24b3-4c8e-9e85-0f8015c2f297,2024-11-16,Accessories,Jewelry,224.72,59.64,Africa,Loyal
1a0a7680-fa42-456e-972e-c23eb1edf3d3,2023-09-15,Clothing,Jackets,59.16,4.78,Middle East,Returning
32f75350-f9a7-42dc-9d1c-19061090dc9d,2022-09-20,Accessories,Scarves,102.48,23.71,Middle East,New
